idea,votes,url,time
股市就是社会淘汰弱者。弱肉强食的机制。虽然所现在不死人了，不像之前剥夺韭菜的生命。那是因为韭菜的生命对别人来说，还没有钱“值钱”。干掉韭菜没必要，太麻烦，还不如夺韭钱财，留作己用。反正没钱之后韭菜也活不了多久。通过金钱的分配来弱肉强食是现代社会进步的几乎唯一动力。交易员，升职，就业，选专业，高考，无不如此。,31,//www.zhihu.com/pin/1001017306029289472,2018-07-12 20:18
我需要猫,8,//www.zhihu.com/pin/1000942897834864640,2018-07-12 15:23
账号密码是什么,16,//www.zhihu.com/pin/1000942837931933696,2018-07-12 15:22
3,8,//www.zhihu.com/pin/1000935213219893248,2018-07-12 14:52
=不说了。欢迎来北极吃猫粉。另外桂林米粉千篇一律并不好吃，没事干都放个咸鸭蛋我也是醉,21,//www.zhihu.com/pin/1000893247354421248,2018-07-12 12:05
为什么Macbook Pro不用AMD的CPU，NVDA的GPU呢？,11,//www.zhihu.com/pin/1000892588110397440,2018-07-12 12:03
建议公众号分析一下机器之心“机器翻译”的语文水平，必然爆款。用这种垃圾汉语来填塞好学之人的脑子，让三本毕业的人不但学不会深度学习，连话都不会说，语文都忘了。机器之心实在是，其心可诛。,49,//www.zhihu.com/pin/1000800246091415552,2018-07-12 05:56
欢迎大家来到机器之心学汉语。：错误：我们祖国有丰富的矿藏正确：我们祖国矿藏有高维性和丰富性。,43,//www.zhihu.com/pin/1000796426376462336,2018-07-12 05:41
完全不同，room在英文里可以和各种抽象概念结合，但在汉语中空间这个词有特殊含义。,8,//www.zhihu.com/pin/1000794205609992192,2018-07-12 05:32
机器之心可不叫机器之屎。你这是侮辱他们,11,//www.zhihu.com/pin/1000793791204392960,2018-07-12 05:30
例如寻租空间，利润空间，增值空间。然而机器之心告诉我们，还有一种空间叫做攻击空间。。欢迎大家加入攻击空间。你的空间很宝贵,4,//www.zhihu.com/pin/1000792401891438592,2018-07-12 05:25
不是。这个翻译把名词变成了形容词，制造了无数小学语文0分的主谓结构和不存在的宾语搭配。这给人造成一种深度学习者都是语文不及格不说人话的假象,6,//www.zhihu.com/pin/1000791844820721664,2018-07-12 05:22
汉语中有“给你更多空间进行攻击”这种说法吗？汉语中的空间是用来提高的。。。这种错误的翻译带回读者中，这是？1） 出口转内销2）劣币驱逐良币3）新成语的形成,3,//www.zhihu.com/pin/1000791262747799552,2018-07-12 05:20
机器之心，你们的编辑和CEO能看懂这句话我把今天吃的东西吐出来。。你们这家媒体就不要打肿脸充胖子找实习生和机器来翻译他们根本看不懂的深度学习前言文章了吧。你们除了作成AI从业者回国捞钱的社交掮客，还有什么存在的价值？还做了什么好事？,55,//www.zhihu.com/pin/1000763514864095232,2018-07-12 03:30
勃学基金将用来进行tshirt设计。明信片设计，肥猫设计等事项。,16,//www.zhihu.com/pin/1000758930749947904,2018-07-12 03:12
你为啥这么有钱，有这个钱别乱发，建立勃学基金吧。http://boism.org需要您的支持,6,//www.zhihu.com/pin/1000758786025480192,2018-07-12 03:11
,61,//www.zhihu.com/pin/1000744123812474880,2018-07-12 02:13
您学过税法吗？按照您的计算，我现在年收入要到100w，你以为我是amazon VP啊,15,//www.zhihu.com/pin/1000740605445758976,2018-07-12 01:59
如果我有了肌肉我一定发裸照，而且只有一个点用立党的头打码,31,//www.zhihu.com/pin/1000739047685451776,2018-07-12 01:53
大家好，等我减肥成功了，一定发裸照,43,//www.zhihu.com/pin/1000738781133176832,2018-07-12 01:51
健身房的肌肉男都是gay,7,//www.zhihu.com/pin/1000736572710408192,2018-07-12 01:43
起码有房子啊。2010年毕业，在杭州买房定居现在果断成功了,7,//www.zhihu.com/pin/1000736521191817216,2018-07-12 01:42
自从高三玩了魔兽世界，我离清华就越来越远,38,//www.zhihu.com/pin/1000733698706296832,2018-07-12 01:31
原来街上看似轻松随意唾手可得的帅哥们每天在gym都花费1-2小时以上。本科阶段太懒了没办法。但是当帅哥逐渐变多的时候，我们这种丑猫是否就会翻身做主人，成为稀有物种了呢？欢迎大家联系我：800-810-5888,29,//www.zhihu.com/pin/1000733401653067776,2018-07-12 01:30
只有变猫才能摆脱毒品。让我们一起变成猫，去北极,9,//www.zhihu.com/pin/1000710173224222720,2018-07-11 23:58
人不用，但是有猫用,10,//www.zhihu.com/pin/1000708168959283200,2018-07-11 23:50
凡是能使人上瘾并且颓废的都是鸦片。这没问题。有的人每天吃几千克碳水化合物肥成了。。也不肯减肥，这说明了什么？这说明吃也成瘾，对于这些人来说，西雅图吃饭也是毒品。,25,//www.zhihu.com/pin/1000707405650518016,2018-07-11 23:47
,48,//www.zhihu.com/pin/1000385860382183424,2018-07-11 02:29
轮子猫,25,//www.zhihu.com/pin/1000383747774070784,2018-07-11 02:21
我一个月后就能达到。,26,//www.zhihu.com/pin/1000375924214329344,2018-07-11 01:50
该model s 产自山东,20,//www.zhihu.com/pin/1000374234933313536,2018-07-11 01:43
诸位男性。你们心里都想着什么呢？是不是都想着如何赚钱养老婆？那你小时候的理想全人类的梦想呢请放下你的工作，卖掉你的房子，清空你的股票，抛掉这些毫无意义的累赘，离开这最后也不会有好结果的循环跟我一起去北极，吃米粉开uber变猫成为自己真正的主人,55,//www.zhihu.com/pin/1000351936641695744,2018-07-11 00:14
原来我天生喜欢吃草+葡萄干+胡萝卜+豆腐+牛肉干。实话说，我从小就不喜欢吃肥肉，内脏，扣肉，猪大肠，猪脑，和动物皮。反而特别喜欢吃波菜和豆腐。原来这才是我的cornerstone。。某司食堂本来只能打3分，现在其实有7分了。各类干果蔬菜肉片都很全。,39,//www.zhihu.com/pin/1000312601531863040,2018-07-10 21:38
喵喵，喵喵喵，喵喵，呃。,20,//www.zhihu.com/pin/1000306487167680512,2018-07-10 21:14
建议网易搬去郴州。,24,//www.zhihu.com/pin/1000227572243922944,2018-07-10 16:00
不需要聊天。试验表明，对着新生儿学猫叫可以让新生儿更可爱，并且未来脱离成功/失败之苦,15,//www.zhihu.com/pin/1000225424059793408,2018-07-10 15:52
大家好。我萌吗,34,//www.zhihu.com/pin/1000225256958775296,2018-07-10 15:51
为什么Microsoft Office 不每周更新一次？看每个App的更新频率就知道公司程序员的勤奋程度了,12,//www.zhihu.com/pin/1000219652311597056,2018-07-10 15:29
吃糖是上瘾喝咖啡是上瘾上网是上瘾玩游戏是上瘾看手机是上瘾人类的思维活动只有极少数是sane，绝大多数活动都是潜意识和insane。所以容易被利用熊熊的insane韭菜之火照耀着紫黑色的资本之花,57,//www.zhihu.com/pin/1000187596085030912,2018-07-10 13:21
失败，真的是命中注定的吗？,44,//www.zhihu.com/pin/1000039457474703360,2018-07-10 03:33
小米高涨15%，成功人士的钱包与日俱增资本主义到底什么时候崩溃？,34,//www.zhihu.com/pin/1000037486697037824,2018-07-10 03:25
读什么书适合减肥？,27,//www.zhihu.com/pin/1000029771841089536,2018-07-10 02:54
晚上饿怎么办,21,//www.zhihu.com/pin/1000024366519848960,2018-07-10 02:33
对，我all in了10086手,10,//www.zhihu.com/pin/1000016540955226112,2018-07-10 02:02
真正的炒,9,//www.zhihu.com/pin/1000013468975472640,2018-07-10 01:49
晚上吃什么减肥好？1，水果2，豆腐3，烧烤4，棉花,18,//www.zhihu.com/pin/999998854284075008,2018-07-10 00:51
你今天买了小米科技吗？=,23,//www.zhihu.com/pin/999997838419427328,2018-07-10 00:47
微软最大的厉害之处就是在于，永远也不会去砍掉那些不盈利/被淘汰的产品,7,//www.zhihu.com/pin/999994433823023104,2018-07-10 00:34
因为你是我爸爸,13,//www.zhihu.com/pin/999994293188247552,2018-07-10 00:33
大量试验表明，减肥让人变帅,29,//www.zhihu.com/pin/999985181243109376,2018-07-09 23:57
大家好，从今天起，我要规律生活，健康起居，做个人见人爱的萌猫我具有改变自己core drive的能力，每天都不断质疑自己的cornerstone，每段时间都在做出选择可见，我的确是复制人,32,//www.zhihu.com/pin/999979539325276160,2018-07-09 23:35
主要是____太小,15,//www.zhihu.com/pin/999973803958657024,2018-07-09 23:12
我本来就吃的少，之前并入完全是被误导了。我才发现我以前每天都喝3杯200卡的纯果汁。。mb,7,//www.zhihu.com/pin/999963259461521408,2018-07-09 22:30
帅哥是不是都很害怕恋爱，怕自己恋爱了妹子就缠住自己，分手了就会被人骂渣男帅哥的烦恼真多啊，还好我没有,38,//www.zhihu.com/pin/999959789354536960,2018-07-09 22:16
我以前买零食，喝饮料，从不看calorie per serving。现在，超过50的就不吃了。世界零售业一定大受打击。事实上，消费主义充满了罪恶。它让人的欲望变成蠕虫，源源不断的蠕动给资本主义发电。不吃糖，从今天做起,27,//www.zhihu.com/pin/999957437667049472,2018-07-09 22:07
创业建议为什么没人做无糖无盐的辣条呢？高质量植物蛋白，无carb，无fat，好吃不增肥。一定会成为风靡世界的爆品啊,15,//www.zhihu.com/pin/999951249415974912,2018-07-09 21:42
cool，facebook的平均用户使用时间将大幅锐减。建议用在抖音，知乎上。最后我们发现，苹果才是所有人的妈妈,24,//www.zhihu.com/pin/999904934136967168,2018-07-09 18:38
我要变的和他一样帅！,44,//www.zhihu.com/pin/999900636988649472,2018-07-09 18:21
让他们加入全球失败人士研讨会group,20,//www.zhihu.com/pin/999882292197703680,2018-07-09 17:08
我本来就不吃肥肉。月底就60kg,15,//www.zhihu.com/pin/999880794386669568,2018-07-09 17:02
吃29天,22,//www.zhihu.com/pin/999861441800826880,2018-07-09 15:45
我只吃菜叶子,17,//www.zhihu.com/pin/999859328827936768,2018-07-09 15:37
我始终不相信，人类会发明一种让先到者占优的资产。这至少违背了人类发展的第一动因：让我们的下一代过得比我们更好。,39,//www.zhihu.com/pin/999804556254932992,2018-07-09 11:59
本文提到的3个成功人士都是清华大学毕业的，可见成功的定义呼之欲出了某三本就不要东施效颦了，谢谢,51,//www.zhihu.com/pin/999691654806216704,2018-07-09 04:31
看完深夜无眠。徐国曦老师，xiuhan大神。你们还好吗？,35,//www.zhihu.com/pin/999682677863104512,2018-07-09 03:55
这是facebook所谓的“交友”板块。facebook最大的核心价值就在于人际关系。倘若把这个板块按照性取向换成只显示女性/男性，并且根据颜值排序的话，那么facebook就直接进军网络约会（炮）界了。如果facebook能够根据我认识的女性朋友推荐她们的单身闺蜜的话，这款产品的价值将是无穷的。建议大家适时all in（本条状态5毛钱，5点发）,33,//www.zhihu.com/pin/999680128158445568,2018-07-09 03:45
首先声明我不成功啊。。。,16,//www.zhihu.com/pin/999673231053189120,2018-07-09 03:17
iOS 12 已经发行了developer beta 3 / public beta 2。按照苹果软件工程的水平，他们还需要6周，也就是到developer beta 9 / public beta 8 才可能推出GM版。这接下来的两个月，iOS 组的程序员们应该很兴奋。总比我们做没人用的feature要好,9,//www.zhihu.com/pin/999673061326483456,2018-07-09 03:17
有的人的core drive是幸福有的人的core drive是美好有的人的core drive是爱情有的人的core drive是控制其实只要你见多了人类的行为真的很好预测全世界的人也就只有3672类个性与其说是后天培养不如说是先天注定这和人脑处理逻辑皮层所能存储的代码数目有关有的人是dolores有的人是walores有的人是talores有的人是melores而我是bolores我的core drive是失败并毁灭世界,33,//www.zhihu.com/pin/999657270468259840,2018-07-09 02:14
我总算想明白了我的失败其实原来来自于我的丑而我的丑是命中注定的所以我的失败也如是,32,//www.zhihu.com/pin/999655797432889344,2018-07-09 02:08
成功。为什么程序员待遇还不如BAT？,5,//www.zhihu.com/pin/999655594869075968,2018-07-09 02:07
那你吃了会变肥肥吗,19,//www.zhihu.com/pin/999648199430266880,2018-07-09 01:38
在我学电脑的时候，PHP1才刚开始出书那么，和当时的技术革命相比，我一眼就能看出来比特币区块链是骗钱传销也就不足为奇了4999一个班教一些还不如python的基础知识，就可以做区块链了，就可以发布了。牛逼。,10,//www.zhihu.com/pin/999607942387204096,2018-07-08 22:58
我是从Macromedia Flash 4开始学的,6,//www.zhihu.com/pin/999607539452977152,2018-07-08 22:56
我哭了。建议大家离开这个世界要么成功成为纵横捭阖，买20套深圳房子的资本家要么就和我去北极，拉网线，开uber全世界uber司机联合起来,39,//www.zhihu.com/pin/999602861654822912,2018-07-08 22:38
当你成功后你会想干什么？1，买房2，开live3，结婚4，生孩子5，朝闻道夕可离去6，去北极7，继续成功陷入无限循环8，每天睡觉等死,26,//www.zhihu.com/pin/999587108587266048,2018-07-08 21:35
youtube上的《木鱼微剧场》对西部世界第一季的讲解非常透彻，对西部世界中黑衣人动机，分支剧情含义等存在疑惑的可以去看看。然而大家对第二季的解读还没有converge，所以需要再等等,23,//www.zhihu.com/pin/999579396042358784,2018-07-08 21:04
掌握了失败学的人，其欲望<0。显然，硅谷密探，serious，plus等人存在欲望。他们没有被别人打败，他们被自己的欲望彻底打败,16,//www.zhihu.com/pin/999574446696329216,2018-07-08 20:45
youtube上的《木鱼微剧场》对西部世界第一季的讲解非常透彻，对西部世界中黑衣人动机，分支剧情含义等存在疑惑的可以去看看。然而大家对第二季的解读还没有converge，所以需要再等等,22,//www.zhihu.com/pin/999574145188966401,2018-07-08 20:44
有哪些商业模式本质就是骗钱？1: 打印机的墨盒模式。墨盒成本1刀，但是售价30-60刀。通过物理/软件的办法禁止你购买其他品牌的墨盒/自己添加墨水，虽然这完全不影响打印效果2: 租车保险。按照1/10000的车祸概率，你每获得一次租车保险，将会付出大概100万刀的保险费。这还不考虑因为你的开车技术/教育程度/汽车安全技术的升级导致的车祸损失下降。3，成功学，房子和比特币。（分析略，参考勃学典籍）还有别的吗，请告知,24,//www.zhihu.com/pin/999568526385922048,2018-07-08 20:21
你为什么不愿意断绝自己的欲望去住地洞？如果这能让你了却一切痛苦的话呢？,22,//www.zhihu.com/pin/999558071986900992,2018-07-08 19:40
并且如何评价有中专生称其为v大？如何评价plus的粉丝都自叹不如,14,//www.zhihu.com/pin/999544254817005568,2018-07-08 18:45
如何评价vzch认为windows源代码数目过大，而且都是C++写的，因此除了微软以外，地球上不存在第二家公司具有对其进行编译的能力？,24,//www.zhihu.com/pin/999544127171735552,2018-07-08 18:44
女性朋友们你们找男朋友是看脸还是看智商？这说明了人类的什么特点？,12,//www.zhihu.com/pin/999512984799965184,2018-07-08 16:41
午饭吃什么减肥？1，salad2，橘子3，1+24，1+2+35，1+2+3+4+5,16,//www.zhihu.com/pin/999509502877704192,2018-07-08 16:27
,9,//www.zhihu.com/pin/999509249726136320,2018-07-08 16:26
爱您,21,//www.zhihu.com/pin/999329787080470528,2018-07-08 04:33
问个问题：有谁愿意把我之前各个账号有价值的回答/专栏/想法等整理编辑到wiki上？现在的那个wiki是谁搞的，没有实际内容。希望相关人士联系我，丰富下文章内容,34,//www.zhihu.com/pin/999321811233927168,2018-07-08 04:01
有哪些行之有效的减肥办法。请告知,17,//www.zhihu.com/pin/999321249402634240,2018-07-08 03:59
所以你确实是成功了。。,6,//www.zhihu.com/pin/999320873676976128,2018-07-08 03:57
白老师估计要成功了,10,//www.zhihu.com/pin/999317915199520768,2018-07-08 03:45
两个月之内，我将会和两位成功女士合影。请大家期待,55,//www.zhihu.com/pin/999305326293872640,2018-07-08 02:55
经本人同意，家长签字，这张照片可以发。其中最帅的那位现在还单身需要联系方式的请致电800全国免费电话咨询我,59,//www.zhihu.com/pin/999299626175950848,2018-07-08 02:33
我不是药神有感：生命其实是无价的（不值钱）。因为有了求生欲，你的生命才值钱；并且其值钱的额度等于你为了求生所能付出的代价的总和。,53,//www.zhihu.com/pin/999276497252835328,2018-07-08 01:01
泰国洞穴拯救的问题：看了下图，没有任何游泳和潜水经验的小球员，去一个地下800米的洞穴探险，并且深入洞穴达近千米，穿过了数个一般人都无法通过的狭窄通道，而且还选择在雨季我建议泰国领导人提高一下探险标准，雨季禁止探险后果自负。另外我建议泰国举全国之力打通一个洞穴隧道，以后建设高铁之用。这样不仅需要爬也可以来看这个“洞穴”究竟有什么高明之处。最后再多牺牲几个泰国战队成员。让这几个“择机”探险的孩子和带队成年以一己之力把泰国搞垮，第二次亚洲金融危机开始，为美国的贸易战略争取宝贵时间。,5,//www.zhihu.com/pin/999273260047085568,2018-07-08 00:48
减肥计划开始,35,//www.zhihu.com/pin/999267692565651456,2018-07-08 00:26
你就错了，他这么一说才显得自己特别真诚,31,//www.zhihu.com/pin/999261747961843712,2018-07-08 00:02
这种对世界认知程度只停留在自己，自己身边和自己KOL身上水平的粉丝，给我一百万个我也不要。跌份，让我只会去做初中数列题。,37,//www.zhihu.com/pin/999230837266763776,2018-07-07 21:59
我就想问一下，每每到了应该道歉和承认错误的时候，plus什么时候正面道歉和承认过错误？他不但不承认错误，还本末倒置，责备批评者语气不够和蔼，事实细节是否偶有混淆；另外，plus在变相承认错误的想法里，都是以自己为中心，说的是自己的教训和成长，被自己被动100万收入坑害的受害者们只字未提。如果真如plus所说他这样的想法不是营销而是无意为之，那只能说明他这种“责专旁贷”态度已然成为习惯。既要当KOL以粉丝数目为荣、出现问题又急于撇清只想自己的“成长“和“教训”，对粉丝的损失一点回应都没有，文字之间充满了3年来从清华学长经验教训中学来的公关文风我只是好奇，这样KOL的粉丝，如果按照物以类聚的理论，难道也是认可这种处世哲学的极端的利己主义者吗？难怪他们能为plus的“教训”“成长”鼓掌喝彩，对人类的苦难和韭菜不闻不问。,30,//www.zhihu.com/pin/999230363213873152,2018-07-07 21:58
猫和人,34,//www.zhihu.com/pin/999226341966884864,2018-07-07 21:42
可是之前改变你人生的一个重要关键点，是你在和清华学长聚会的时候所听：老实人赚不了大钱。事后你也发了一个想法，指出：这辈子不再做老实人。请问你现在还想做老实人吗？,27,//www.zhihu.com/pin/999185614536916992,2018-07-07 19:00
我建议全知乎大v向plus学习道歉的技巧：比如说，因为恶意暗示和拉群让一大群粉丝成为了eth，ethb，eos，ripple等币的韭菜，再李笑来录音事件后，plus并没有说“大家好我错了，我害了你们成为韭菜”，相反，他说的是：“原来我也是韭菜，我现在心好痛，头好痛，头也好痛，全身都痛，想不到我竟然被李笑来骗了，李笑来你害得我好惨啊，李笑来你坏！”把自己的责任和错误巧妙化解为群众对自己的共情（sympathy）和同情（compassion），以所谓“理性”为招牌，反而收获10w粉丝的芳心。我们把这种理性称为：“理性的坏”纵观plus最近的想法，无不是以“自己的故事，自己的坦白，自己的感受”为起点，获取同情和共情，说一些政治正确不言自明的废话。以伤心为名，营销为实。这才叫技高一筹。为什么说plus一定是营销呢？你去问他阿里巴巴的老板就知道了。plus给自己定的人生目标不是上班，而是通过KOL的方法被动收入过百万，千万。这样的人，诸位的举动只是把他逐步，进一步，更进一步推向心灵之约KOL的大坑里。当然，他现在还执迷不悟，以为自己这点小小的技巧可以征服庸众，实现自己财务自由之路。殊不知，从比特币事件我们不难看到，此人有技而无谋，迷于巧而无大义。祝你们陪他在maze里玩的愉快,50,//www.zhihu.com/pin/999144883570929664,2018-07-07 16:18
你说的不对。知乎最大的问题是，一个人前几个月还在炒币骗钱被动收入百万幕后黑人女友关系，转而说几句让粉丝不忍心的看似“自责”的空话（比如：吃饭不要吃太多肥肉，会变胖。我们当中太多人就是控制不住自己的嘴，才变胖的，我以后也要控制），就让人忘记他的core drive和目的何在。这样也好，目测半年后，该大V将全面转行100%心灵鸡汤。专门劝大家减肥，勿怒，读书，运动，美容，整形。最后将会用知识星球2 转手再割一次韭菜,27,//www.zhihu.com/pin/999141266910658560,2018-07-07 16:04
这不是苛责自己。一个善于苛责自己的人不会为了炒币开通只是星球，更不会在群里吹嘘自己被动收入超百万，更不会在背后黑别人的男女朋友关系。这样的方式真苛责啊。,21,//www.zhihu.com/pin/999139733708165120,2018-07-07 15:57
一个不承认失败的人，基本已经丧失对世界客观认知的能力了。再来谈贤良淑德戒骄戒躁，意义何在？,13,//www.zhihu.com/pin/999138656690520064,2018-07-07 15:53
从今天开始，我只说善良的话，劝大家放下屠刀立地成佛，戒贪嗔痴。虽然这样做改变不了任何人的任何想法/行为，改变不了这个世界任何毛病/问题，但我可以收获贤德、直良。一改我之前背后黑人、一心炒币、被动收入百万的目标。一举两得也。当然，鉴于我之前做的任何事情都带有目的，今天做的事没有目的我也是不信的,17,//www.zhihu.com/pin/999138390150922240,2018-07-07 15:52
我有一个毛病：遇到与自己不同的观点时，如果对方语言很激烈，我就会感到冒犯，然后下意识地努力维护自己观点，反驳对方，而忘记站在对方角度，去思考对方观点本身的合理性。这让我失去了很多修正自己片面观点的机会。事实上，虽然言辞激烈无助于让对方接受观点，但有价值的观点哪怕用最龌龊的语言表达出来，也是有价值的。（通过发表这种并没有价值也没有观点的想法，除了表明自己最近除了炒币无事可干以外，也提高了自己的品牌价值，建议plus以后去代言献血等公益活动，为出道作准备）,32,//www.zhihu.com/pin/999137643694800896,2018-07-07 15:49
殊不知，他们其实都是____,19,//www.zhihu.com/pin/999091883091623936,2018-07-07 12:47
男人靠帅气伪装自己女人靠乖巧伪装自己,18,//www.zhihu.com/pin/999091820986499072,2018-07-07 12:47
普拉斯这个名字是啥意思，好耳熟拉就拉为什么还要斯？,19,//www.zhihu.com/pin/999090409443856384,2018-07-07 12:41
加老师说的太好了，就是不知道加老师为什么每天还殚精竭虑地在知乎上“劳作”寻求财务自由之道，而不是自己降低欲望，甚至成为数字生物，进入valley beyond，自动财务自由,27,//www.zhihu.com/pin/998948893056450560,2018-07-07 03:19
喂猫猫,18,//www.zhihu.com/pin/998880120429555712,2018-07-06 22:46
你的女朋友什么时候生孩子？,26,//www.zhihu.com/pin/998871196364111872,2018-07-06 22:10
当你在观察失败失败也在观察你,36,//www.zhihu.com/pin/998766100091387904,2018-07-06 15:13
,51,//www.zhihu.com/pin/998758399580004352,2018-07-06 14:42
诗二首（其二）：时光飞逝时间可以过得很快也可以过得很慢快乐的人希望时间变慢他们拍照留住时间哭泣的人希望时间飞逝他们睡觉遗忘时间时间并不属于我我们何必对着时间傻笑但我们可以忘记时间我们可以，每天睡觉当睡成一只猫我们可以像猫一样傻笑圆圆的猫脸就像钟面没有时钟，也就没有时间所以猫可以永眠,33,//www.zhihu.com/pin/998734820150784000,2018-07-06 13:08
诗一首：走向南方走向南方一路向南越过圣地亚哥那里有墨西哥墨西哥有永恒有宁静有永恒的宁静走到墨西哥不需要回头墨西哥的南方是海海就是南方的尽头在墨西哥睡觉睡觉不需要醒醒来继续睡这就是我们的永恒,43,//www.zhihu.com/pin/998601601610821632,2018-07-06 04:19
被理性的规则和欲望的支配双重折磨：人类,30,//www.zhihu.com/pin/998587703880921088,2018-07-06 03:24
我很好奇一个网络喷子是如何毕业还能工作几年的。。,57,//www.zhihu.com/pin/998580659618795520,2018-07-06 02:56
我的脸真tm圆,32,//www.zhihu.com/pin/998578889282568192,2018-07-06 02:49
赤裸裸的抄袭=,35,//www.zhihu.com/pin/998578797716676608,2018-07-06 02:48
你都是如何发泄自己的欲望的1，sex2，看片3，鹿4，读书5，运动6，搞卫生7，学猫叫8，撸猫9，吃粉10，文爱,27,//www.zhihu.com/pin/998517417982746624,2018-07-05 22:45
让丑男无后，也算是有益于人类的大事,23,//www.zhihu.com/pin/998515944460734464,2018-07-05 22:39
这种年事很高的老猫，卖萌能力还剩多少还是说引进来，主要是考虑到他在喵界的资源，能帮助到我们喵喵家园的猫叫建设？,16,//www.zhihu.com/pin/998514321269362688,2018-07-05 22:32
曹丰丰长得和我一样丑，所以建议大家不去,13,//www.zhihu.com/pin/998509757262639104,2018-07-05 22:14
生殖是你生活的唯一意义吗？,22,//www.zhihu.com/pin/998509628199645184,2018-07-05 22:14
我这么丑，不配做猫,26,//www.zhihu.com/pin/998499853122613248,2018-07-05 21:35
放屁对人类有好处吗？,22,//www.zhihu.com/pin/998476122694107136,2018-07-05 20:00
资本主义就让国家走向灭绝的深渊吗？1，会2，不会,7,//www.zhihu.com/pin/998455967759056896,2018-07-05 18:40
越来越丑了,13,//www.zhihu.com/pin/998421002036142080,2018-07-05 16:21
人类正是进化之恶和理性之善交融的丑陋的群居怪物,32,//www.zhihu.com/pin/998370581632462848,2018-07-05 13:01
为什么人类的女性追求美，而动物的女性却不追求美，不化妆，不画眉毛，不减肥，不瘦身。这是千百年来智慧生物内卷导致自身异化的明证吗？,25,//www.zhihu.com/pin/998367530209112064,2018-07-05 12:49
菊 与 花,23,//www.zhihu.com/pin/998237315679973376,2018-07-05 04:12
成 与 败,13,//www.zhihu.com/pin/998232285719535616,2018-07-05 03:52
西部世界二看懂的人越来越少韭菜里能明白的人也越来越少没救了,32,//www.zhihu.com/pin/998225854002044928,2018-07-05 03:26
难道诸位知乎群众，有很多是第一次听说“割韭菜”，而且是这辈子第一次想到自己也是韭菜？！呜呼哀哉,43,//www.zhihu.com/pin/998171825666289664,2018-07-04 23:51
哦,18,//www.zhihu.com/pin/998171490197467136,2018-07-04 23:50
成功的富二代，估计你爸看不上我,38,//www.zhihu.com/pin/998169670213599232,2018-07-04 23:43
7/4 美国各大城市的烟花水平还不如还珠格格里的好看,19,//www.zhihu.com/pin/998168699274186752,2018-07-04 23:39
注意，第一个说猫肥的人是我,13,//www.zhihu.com/pin/998160421358043136,2018-07-04 23:06
李笑来当然可以说，他是挟天子以令诸侯，坐拥国家重器（比特币的大势），不费吹灰之力就把韭菜骗的团团转。所以这件事的最终，就是要看国家是否以明知故犯恶意扰乱金融秩序罪，把李笑来绳之以法，罚全部个人所得，以儆效尤。让未来所有打算靠着韭菜无知和韭菜的人，都起码要胆战一番才是这完全是国家对市场规范的层次和觉悟问题，和具体的韭菜无关每个具体的韭菜只能不断提高自己，提高免疫力。加入勃学，去北极，开uber，吃米粉等都可以,19,//www.zhihu.com/pin/998160293687574528,2018-07-04 23:05
不需要想到我。我不足以成为恶龙。我只需要正义降临，审判日到来,11,//www.zhihu.com/pin/998158646689345536,2018-07-04 22:59
所谓自力更生。这就是我们提倡全球失败人士去北极开uber的缘故。这样，永远摆脱变成韭菜的可能,13,//www.zhihu.com/pin/998151371207553024,2018-07-04 22:30
我想原声清唱哼一首久石让的歌。哪首比较好？,28,//www.zhihu.com/pin/998016254988398592,2018-07-04 13:33
,21,//www.zhihu.com/pin/998003009263038464,2018-07-04 12:40
这就好像如果有一天别人告诉我，uuu归零了，伊露住北京天桥了，或者硅谷密探倒闭了一样。我一点也不震惊，正如隆中对，天下大势，久分必合，久合必分。天下大韭，久养必割，久割必养在这纷纷扰扰的喧闹之中，你究竟得到了什么呢？plus，serious？,30,//www.zhihu.com/pin/998002120196378624,2018-07-04 12:37
我对李笑来的录音内容并不感到惊讶倒是大众对李笑来内容的震惊暴露了韭菜的数目不仅多而且智商水平很低,58,//www.zhihu.com/pin/998001195864158208,2018-07-04 12:33
最好听,18,//www.zhihu.com/pin/997997119386562560,2018-07-04 12:17
那首歌最好听？,13,//www.zhihu.com/pin/997995333485305856,2018-07-04 12:10
,10,//www.zhihu.com/pin/997992948331474944,2018-07-04 12:01
如果诸葛亮可以活1000岁的话，元朝还会灭南宋吗？,24,//www.zhihu.com/pin/997889194127167488,2018-07-04 05:08
为什么有三国演义 却没有四国演义，五国演义，六国演义？,15,//www.zhihu.com/pin/997884916540985344,2018-07-04 04:51
孔明竟然六次北伐。。。。。。。我是辣基,20,//www.zhihu.com/pin/997879462867779584,2018-07-04 04:30
三国演义好好看,20,//www.zhihu.com/pin/997869232536838144,2018-07-04 03:49
我是辣基,34,//www.zhihu.com/pin/997846366315573248,2018-07-04 02:18
建议我们众筹给李笑来老师让他多发布一下好录音,38,//www.zhihu.com/pin/997807584631537664,2018-07-03 23:44
莫唔一奥喵,14,//www.zhihu.com/pin/997803668254507008,2018-07-03 23:28
特大消息：硅谷密探宣布破产,13,//www.zhihu.com/pin/997797236146778112,2018-07-03 23:03
郴州,22,//www.zhihu.com/pin/997768166243770368,2018-07-03 21:07
世界杯好看吗喵,15,//www.zhihu.com/pin/997704149034807296,2018-07-03 16:53
